,0,1,2
0,-234.7086818408313,143.1710841264783,-0.20961036734288765
1,-244.4105688688188,136.03341417779694,-0.2265007287303473
2,-271.3904626102981,115.77913891935879,-0.2371670579110042
3,-292.5494496909137,95.70583484900334,-0.23468922593674418
4,-306.82583585205265,81.40738151917017,-0.20584756244664942
5,-301.765634513028,74.99887916077896,-0.17136596814053312
6,-269.3302727005055,57.892183532545445,-0.12539920763748413
7,-291.0124058863346,12.186758474105524,-0.07121649066447366
8,-300.30452265452686,-11.445163312704164,-0.04848537764890679
9,-322.27074757179423,-34.83160911870141,-0.018460589296322674
10,-320.9022685879623,-40.047988646765596,-0.0026616524478838737
11,-303.59736059728556,-27.620417791602314,-0.0010064112781459971
12,-273.60506853492626,-11.085601427952923,-0.00567671713554596
13,-230.4333688244982,-3.595883720716465,-6.589448745521545e-05
14,-166.3718760638257,-6.167080256032129,0.017686904464203686
15,-86.09880024895229,-21.67116832989896,0.04675261132880462
16,-33.567343855812254,-13.753974780637582,0.05251458899982058
17,24.793060092062632,-12.012340277482789,0.06337563556003639
18,86.27943899658555,-35.80648511895155,0.09241768043342598
19,121.99139621188448,-40.45775736136645,0.09492285558573425
20,174.73628895239466,-23.012892679817316,0.07983718992433383
21,211.81213797858288,-1.0154612612516907,0.05495841612844041
22,231.9139311954468,20.041998846922013,0.021612438132023386
23,258.05331667075177,28.879870644277332,0.01413525956922407
24,279.7799229184494,43.021569137529774,0.0078865118803359
25,312.93009941276375,37.46681573464768,0.012855543371020454
26,350.56409529191797,-5.063598001510705,0.05322417213529748
27,397.10278829896936,-56.91606971017929,0.11807890804285887
28,449.1645266993189,-84.97704147120831,0.15973168540927238
29,524.0289203859032,-118.93646115609386,0.21015361320150927
30,560.6548071312554,-144.95237403291517,0.2317322339528386
31,610.1952249787415,-146.43457789039383,0.24028892802371993
32,639.8504717353449,-123.22368368832653,0.21099361910005424
33,634.1890457577639,-76.74665179161988,0.15195066606287716
34,625.5827692837114,-46.59135675436603,0.10205126653926958
35,611.5129671588736,-31.070461544738333,0.059745177894152235
36,615.6189952881095,-29.080546178937137,0.050061268342982336
37,586.8678771098837,-2.906623028687477,0.0005896166496654337
38,554.0436457697475,19.28445662877583,-0.05937704494078099
39,516.5101612152097,39.384875144544075,-0.1044668824968072
40,467.55456897897494,46.28242192265739,-0.11888201452942243
41,452.1005930022837,40.87857126955518,-0.1001487711192715
42,429.6793425785926,21.023421750342365,-0.04624016085978491
43,443.05872841354346,2.867360447761648,-0.010083192665444423
44,462.4990627174719,-15.254451588522851,0.017577474561693316
45,479.5502324611085,-26.242584882655507,0.036704460122529585
46,520.112024742754,-59.82416248387262,0.07565830989813206
47,541.7163052661513,-97.6456724536121,0.10164222099141558
48,568.5443241796418,-103.80078756677206,0.10388193701070372
49,589.9975248682688,-95.31798525450444,0.10703833890715672
50,555.1022948336253,-65.78559299460035,0.0726422198310187
51,534.3105077209182,-40.74925506319151,0.033799714781328385
52,514.5430440606495,-22.812243513280432,0.00122354264303811
53,491.3980124729013,-5.105903943491338,-0.029645716879800547
54,426.2305501070988,3.034157440455026,-0.04883287262690579
55,349.4452562628265,-1.2522780755635985,-0.07381497773976836
56,313.0850009315418,-5.1211642958904875,-0.09660241904895639
57,299.4036266905461,-20.1044137699322,-0.07275473472655378
58,313.2686857403971,-43.22831101444786,-0.01720239875901023
59,344.2586971866114,-53.21578464563614,0.018609961671026097
60,363.77561998179806,-51.77505432892387,0.027949595308578764
61,386.16672254615673,-56.67884200453216,0.04406337448403068
62,433.34644669020383,-59.57365381529617,0.053447960217721455
63,477.78551164419963,-78.88821567085483,0.06437080222903029
64,497.36488353215003,-69.0304212411391,0.030049363553888705
65,521.4892133264033,-64.29597521073757,0.02307574311983107
66,525.4167459701499,-42.54926920734987,-0.0008136314385737489
67,503.5920152602168,-5.488897919507963,-0.03860730318165788
68,491.3332126214963,43.55642687340844,-0.09676144203080635
69,490.0539891513955,61.28205032405086,-0.11538632861379539
70,501.7225194945362,67.02660265476428,-0.11750709625703053
71,505.73676467139865,72.47171517726838,-0.11296554326863598
72,485.4029343798674,85.65007063243772,-0.13301248185206013
73,490.0088192486821,93.03201406868433,-0.1263240288184615
74,512.3250145736155,105.10079228262359,-0.10340530133691248
75,544.5921411402843,109.76021956515162,-0.09244807383302477
76,594.0889615374713,86.50604732520948,-0.07220190114829604
77,603.4959776432974,48.8348085157192,-0.04137978839135448
78,612.3203944786403,43.06618425322753,-0.03163289665659097
79,628.1467887044911,52.57757817804471,-0.033451708078016604
80,633.8947610665847,49.534268419589424,-0.0371344493479827
81,625.6580014345951,23.5208700237783,-0.01570590653563475
82,629.6014315960858,-1.5997581719284852,0.00494312665873092
83,616.9544648255846,22.50966740646751,-0.007961976823563185
84,611.438856746539,23.022739606427734,-0.006896859468885564
85,583.8520655598611,27.48794724576243,-0.022421703930541725
86,563.1187446364327,52.83529137003012,-0.045425662041663074
87,526.7754543865498,66.10534233778142,-0.06312084839758636
88,489.2957955770658,80.74566638432488,-0.0795525836635819
89,458.7186231997958,93.47679517828473,-0.08742898297453086
90,428.58676530078617,118.10639731412299,-0.09183843513368448
91,412.3043409092265,144.65472771794248,-0.08453263747185327
92,406.7238082105548,143.04849742340153,-0.07389075002869665
93,399.604262139133,136.59277279403113,-0.06264041990152192
94,398.35783704095235,132.70468405380694,-0.0552768942477105
95,397.44730822247277,135.66117539835722,-0.05736457349635127
96,397.38519017134826,130.87098157842962,-0.04911282733171109
97,379.51961800067,139.71238116689756,-0.05016875297415238
98,353.52684981778344,205.98466426095024,-0.09382793090330896
99,324.5206078455005,275.20224540356696,-0.14764897938129715
100,296.24720351294917,306.8559671174863,-0.17917501464068541
101,293.98802696489474,337.6638731002456,-0.197742742209538
102,322.04956690310775,344.6885781435654,-0.19858405936403448
103,316.6622911629549,378.72512754551815,-0.2140914039790999
104,309.2488414732343,413.2833326872325,-0.22351767825036367
105,357.7259061003475,378.6094920725539,-0.15519662367963866
106,338.16032330516845,377.13760994512313,-0.16799240229042717
107,309.40285097662763,360.1351340380917,-0.1689334488454529
108,281.7696381907459,342.09374925703025,-0.1563862733187393
109,258.16553360147907,356.563573277707,-0.17946105604881996
110,226.2180119762419,341.8392781008256,-0.18190347096692971
111,173.34459980720268,321.4353324246424,-0.18615307144734516
112,160.34814312220442,322.44379668355873,-0.1942869165710342
113,162.2076616544217,316.85936812892635,-0.20900334764060688
114,204.050842024681,294.72596000160195,-0.214789658534712
115,221.3870887152242,276.8310772170795,-0.21598626200044896
116,233.90077990651076,264.37484863693487,-0.21442182194447099
117,288.93432774635767,279.7687608090803,-0.2230643146300056
118,300.63968660621265,258.265111026704,-0.2212675033522624
119,278.07260634795176,225.78750096402277,-0.2173005652208878
120,255.5098278402315,219.76917535794013,-0.22782515644459114
121,234.4137392837368,202.88651164657168,-0.23226130500841322
122,216.66430138698823,176.28834453484146,-0.217689255721654
123,221.16370935909475,184.13598644085386,-0.2265952366231559
124,220.13692123009653,166.06080285943787,-0.212980666069152
125,227.35219917634637,146.80561788746564,-0.191933220075951
126,234.43925083052486,120.84224490953271,-0.1597714527909924
127,245.10732096957025,105.89425893517618,-0.13066303931313022
128,222.9904291161032,86.35623439060585,-0.09812439593733228
129,200.4882450750776,79.40472687575482,-0.07525245209219923
130,182.52908947155964,49.98506991361468,-0.04141275698976389
131,201.20681460266962,33.28952416025763,-0.03079120380165956
132,237.70547163441046,3.4237409664358154,-0.0035575040183787737
133,288.6628639220203,-58.08816244251135,0.05892464297639191
134,332.79406627682147,-108.84326833939092,0.11626953796530987
135,343.44282247510955,-195.5164865844276,0.2066012167803589
136,329.71502632023703,-252.0020077969205,0.2717010277456081
137,300.73165247986475,-278.38468581646583,0.31407914923109287
138,259.1633255377856,-286.3514356952102,0.3311368126578879
139,189.8520406234735,-277.1547801412493,0.31507571157647474
140,149.00954618989192,-246.70849544695128,0.2866319354875887
141,114.44704346008987,-205.68399463029365,0.23800860606327556
142,70.68434462456771,-169.4322963219435,0.18106027771043948
143,65.96694427391043,-128.61562500227865,0.1409679610256921
144,73.83253373486475,-118.38863977068598,0.14105806439774582
145,91.54688128620555,-86.92215045180444,0.13395058716157382
146,108.74699591068041,-54.42336987027352,0.12421354919684713
147,98.85597719353706,-25.638151442907393,0.09770749171535072
148,82.93562052717675,-11.116615822661835,0.08012379639404199
149,65.02501691708902,12.179767818628498,0.05104018786532477
150,64.50521865732796,15.17757068148753,0.054690049969582946
151,72.7621592640759,0.3992054046540474,0.06957517934403794
152,89.99288408851776,-34.76690513190327,0.10507525832428076
153,128.6786131898022,-64.18492713627582,0.13848239263521178
154,151.41552426229856,-66.92469950816972,0.1435773176564855
155,160.61835653994945,-77.20632698939608,0.1461535685588295
156,165.0512648277927,-99.26077271503999,0.14850070026878592
157,187.37105623584148,-140.24922899788336,0.18650030623491665
158,196.38013006078052,-155.28668934521684,0.2050121770583979
159,213.52534062199734,-146.49606668344308,0.20839529185586747
160,224.6911459124746,-132.89392756410027,0.1995955205230233
161,231.72706373541234,-127.62196909829542,0.19190099136327643
162,243.24988197990425,-134.87540122194542,0.19980047939187245
163,283.5783401022559,-152.42029599041047,0.23149385611044215
164,297.9790370158988,-188.04246594127582,0.28118055433616057
165,318.92785571396576,-228.7228634521768,0.3399787507327052
166,357.91845399033446,-263.8230834189461,0.4039508997452686
167,436.64130295842443,-299.87516547743706,0.4885940602878461
168,510.79216771217125,-344.36930821213394,0.5667686396325066
169,560.094366962067,-384.0197192883643,0.6315474165726562
170,590.6207017521464,-393.9646622235268,0.6452162926369208
171,583.1907285470218,-395.1069493655157,0.6278030790367458
172,561.9513286700532,-377.05337086736944,0.5860446377943785
173,536.7626557560257,-351.0220687995452,0.54097709908395
174,514.6688192982599,-327.0331028434808,0.5018723380214087
175,480.03198416012185,-291.911839994765,0.45221459710816003
176,430.7894872615916,-251.20417362204483,0.40885496011816
177,359.9902486992911,-203.5247643198969,0.3530170670478539
178,297.62693853706236,-160.73136546710597,0.2939511158318875
179,236.0693566380919,-143.26480733482862,0.2325258672867329
180,176.69800481046917,-132.6574673924492,0.16680259268909664
181,128.2729917735272,-76.45688891059196,0.10189816610646116
182,113.33745616639132,-36.58653736531626,0.06807117739505351
183,109.78161709515739,-7.788846361311098,0.036957853357980665
184,114.05934529868223,24.14526101193946,0.0002936728735314642
185,120.78884837688605,41.72799143752927,-0.031662865531075585
186,125.16665070037158,32.08014959627555,-0.02622970414193832
187,135.77076079050184,13.954103463322749,-0.006272431461975168
188,150.57235610702193,4.4798858685411025,0.0052325300358296925
